"REPORT_YEAR","DISTRICT_CD","DISTRICT_NAME","NONPUB_BEDS","NONPUB_NAME","N_DRT_PK","N_DRT_K_6","N_DRT_7_12","91_240_N_DRT_K12"
"2020-21","030200","BINGHAMTON","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",0,3,4,7
"2020-21","030200","BINGHAMTON","110200185503","ST MARY'S SCHOOL",1,0,0,0
"2020-21","030501","HARPURSVILLE","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,3,3
"2020-21","030501","HARPURSVILLE","030200185488","ST JOHN SCHOOL",0,1,0,1
"2020-21","030501","HARPURSVILLE","031501187966","ALL SAINTS SCHOOL",0,1,0,1
"2020-21","030601","SUSQUEHANNA VALLEY","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,13,13
"2020-21","030601","SUSQUEHANNA VALLEY","030200185488","ST JOHN SCHOOL",5,16,0,16
"2020-21","030601","SUSQUEHANNA VALLEY","031502185486","ST JAMES SCHOOL",0,3,0,3
"2020-21","030601","SUSQUEHANNA VALLEY","031601227054","HILLEL ACADEMY",0,1,0,1
"2020-21","030601","SUSQUEHANNA VALLEY","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",0,0,1,1
"2020-21","030701","CHENANGO VALLEY","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,6,6
"2020-21","030701","CHENANGO VALLEY","030200185488","ST JOHN SCHOOL",1,8,0,8
"2020-21","030701","CHENANGO VALLEY","031502185486","ST JAMES SCHOOL",2,1,0,1
"2020-21","030701","CHENANGO VALLEY","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",0,1,0,1
"2020-21","031101","MAINE ENDWELL","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,11,11
"2020-21","031101","MAINE ENDWELL","030200185488","ST JOHN SCHOOL",2,1,0,1
"2020-21","031101","MAINE ENDWELL","031501187966","ALL SAINTS SCHOOL",5,20,0,20
"2020-21","031101","MAINE ENDWELL","031502185486","ST JAMES SCHOOL",3,8,0,8
"2020-21","031101","MAINE ENDWELL","031601227054","HILLEL ACADEMY",0,1,0,1
"2020-21","031101","MAINE ENDWELL","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",2,2,0,2
"2020-21","031301","DEPOSIT","031502995612","CRESCENT ACADEMY (THE)",0,7,0,7
"2020-21","031401","WHITNEY POINT","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,4,4
"2020-21","031401","WHITNEY POINT","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",0,1,0,1
"2020-21","031401","WHITNEY POINT","610301997954","COVENANT LOVE COMMUNITY SCHOOL",0,0,1,1
"2020-21","031501","UNION-ENDICOTT","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,64,64
"2020-21","031501","UNION-ENDICOTT","030200185488","ST JOHN SCHOOL",0,3,0,3
"2020-21","031501","UNION-ENDICOTT","031501187966","ALL SAINTS SCHOOL",16,63,0,63
"2020-21","031501","UNION-ENDICOTT","031502185486","ST JAMES SCHOOL",0,8,0,8
"2020-21","031501","UNION-ENDICOTT","031502995612","CRESCENT ACADEMY (THE)",1,2,0,2
"2020-21","031501","UNION-ENDICOTT","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",1,16,4,20
"2020-21","031502","JOHNSON CITY","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,23,23
"2020-21","031502","JOHNSON CITY","030200185488","ST JOHN SCHOOL",0,5,0,5
"2020-21","031502","JOHNSON CITY","031501187966","ALL SAINTS SCHOOL",0,7,0,7
"2020-21","031502","JOHNSON CITY","031502185486","ST JAMES SCHOOL",6,20,0,20
"2020-21","031502","JOHNSON CITY","031502995612","CRESCENT ACADEMY (THE)",2,24,0,24
"2020-21","031502","JOHNSON CITY","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",1,1,1,2
"2020-21","031601","VESTAL","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,34,34
"2020-21","031601","VESTAL","030200185488","ST JOHN SCHOOL",7,10,0,10
"2020-21","031601","VESTAL","031501187966","ALL SAINTS SCHOOL",7,19,0,19
"2020-21","031601","VESTAL","031502185486","ST JAMES SCHOOL",0,4,0,4
"2020-21","031601","VESTAL","031502995612","CRESCENT ACADEMY (THE)",1,15,0,15
"2020-21","031601","VESTAL","031601227054","HILLEL ACADEMY",5,14,0,14
"2020-21","031601","VESTAL","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",3,29,18,47
"2020-21","031701","WINDSOR","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,3,3
"2020-21","031701","WINDSOR","030200185488","ST JOHN SCHOOL",0,4,0,4
"2020-21","031701","WINDSOR","031502185486","ST JAMES SCHOOL",0,3,0,3
"2020-21","040204","WEST VALLEY","140203136333","ST PETER & PAUL SCHOOL",0,0,1,1
"2020-21","040204","WEST VALLEY","141101136383","ST ALOYSIUS REGIONAL SCHOOL",0,2,0,2
"2020-21","040302","ALLEGANY-LIMESTONE","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,3,3
"2020-21","040302","ALLEGANY-LIMESTONE","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",2,7,1,8
"2020-21","040302","ALLEGANY-LIMESTONE","042400805651","NEW LIFE CHRISTIAN SCHOOL",0,1,0,1
"2020-21","040302","ALLEGANY-LIMESTONE","140301997258","GOW SCHOOL (THE)",0,0,1,1
"2020-21","040901","ELLICOTTVILLE","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,1,1
"2020-21","040901","ELLICOTTVILLE","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",0,2,0,2
"2020-21","040901","ELLICOTTVILLE","042400805651","NEW LIFE CHRISTIAN SCHOOL",0,2,0,2
"2020-21","040901","ELLICOTTVILLE","140600136307","NARDIN ACADEMY HIGH SCHOOL",0,0,1,1
"2020-21","040901","ELLICOTTVILLE","140600996468","NICHOLS SCHOOL",0,0,2,2
"2020-21","040901","ELLICOTTVILLE","141604136402","ST FRANCIS HIGH SCHOOL",0,0,2,2
"2020-21","041101","FRANKLINVILLE","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,1,1
"2020-21","041101","FRANKLINVILLE","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",0,1,0,1
"2020-21","041101","FRANKLINVILLE","042400805651","NEW LIFE CHRISTIAN SCHOOL",0,4,7,11
"2020-21","041101","FRANKLINVILLE","043501856300","CENTRAL BAPTIST CHRISTIAN SCHOOL",0,1,1,2
"2020-21","041101","FRANKLINVILLE","140600996435","BUFFALO SEMINARY",0,0,1,1
"2020-21","041401","HINSDALE","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,2,2
"2020-21","041401","HINSDALE","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",0,1,1,2
"2020-21","041401","HINSDALE","042400805651","NEW LIFE CHRISTIAN SCHOOL",0,0,2,2
"2020-21","042302","CATTARAUGUS","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",0,2,0,2
"2020-21","042302","CATTARAUGUS","141101136383","ST ALOYSIUS REGIONAL SCHOOL",0,4,1,5
"2020-21","042400","OLEAN","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,18,18
"2020-21","042400","OLEAN","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",1,33,10,43
"2020-21","042400","OLEAN","042400805651","NEW LIFE CHRISTIAN SCHOOL",0,17,8,25
"2020-21","042400","OLEAN","140600136386","CANISIUS HIGH SCHOOL",0,0,1,1
"2020-21","042801","GOWANDA","140600136375","MT MERCY ACADEMY",0,0,4,4
"2020-21","042801","GOWANDA","140600136471","NOTRE DAME ACADEMY",0,1,0,1
"2020-21","042801","GOWANDA","141101136383","ST ALOYSIUS REGIONAL SCHOOL",0,7,3,10
"2020-21","042801","GOWANDA","141604136402","ST FRANCIS HIGH SCHOOL",0,0,3,3
"2020-21","042801","GOWANDA","142801807861","WEST SENECA CHRISTIAN SCHOOL",0,0,1,1
"2020-21","042901","PORTVILLE","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,1,1
"2020-21","042901","PORTVILLE","042400805651","NEW LIFE CHRISTIAN SCHOOL",0,3,0,3
"2020-21","043001","RANDOLPH","043001658554","AXEVILLE SCHOOL",0,18,5,23
"2020-21","043001","RANDOLPH","043001658555","HARRIS SCHOOL",0,22,8,30
"2020-21","043001","RANDOLPH","043001658557","SEAGER HILL SCHOOL",0,25,6,31
"2020-21","043001","RANDOLPH","043001658559","MAPLE ROW SCHOOL",0,20,5,25
"2020-21","043001","RANDOLPH","043001658561","GARDNER SCHOOL",0,25,6,31
"2020-21","043001","RANDOLPH","043001658933","GLOVER HILL ROAD AMISH SCHOOL",0,22,4,26
"2020-21","043001","RANDOLPH","043001659682","MERCHANT HILL SCHOOL",0,18,6,24
"2020-21","043001","RANDOLPH","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,0,1,1
"2020-21","043200","SALAMANCA","042400136448","ARCHBISHOP WALSH HIGH SCHOOL",0,0,11,11
"2020-21","043200","SALAMANCA","042400139126","SOUTHERN TIER CATHOLIC SCHOOL",0,21,3,24
"2020-21","043200","SALAMANCA","141604136402","ST FRANCIS HIGH SCHOOL",0,0,1,1
"2020-21","043501","YORKSHRE-PIONEER","043501856300","CENTRAL BAPTIST CHRISTIAN SCHOOL",0,50,23,73
"2020-21","043501","YORKSHRE-PIONEER","140301136236","IMMACULATE CONCEPTION SCHOOL",0,2,2,4
"2020-21","043501","YORKSHRE-PIONEER","140600135498","NOTRE DAME ACADEMY",0,1,0,1
"2020-21","043501","YORKSHRE-PIONEER","140600136471","NOTRE DAME ACADEMY",0,0,1,1
"2020-21","043501","YORKSHRE-PIONEER","141101136383","ST ALOYSIUS REGIONAL SCHOOL",2,7,0,7
"2020-21","043501","YORKSHRE-PIONEER","141901136332","ST MARY'S HIGH SCHOOL",0,0,1,1
"2020-21","043501","YORKSHRE-PIONEER","142801807861","WEST SENECA CHRISTIAN SCHOOL",0,1,1,2
"2020-21","050100","AUBURN","050100996140","CREATIVE MINDS MONTESSORI SCHOOL",4,6,0,6
"2020-21","050100","AUBURN","050100996169","ST JOHN PAUL II ACADEMY OF AUBURN",1,13,3,16
"2020-21","050100","AUBURN","050100999499","TYBURN ACAD-MARY IMMACULATE",0,10,24,34
"2020-21","050100","AUBURN","050100999591","MONTESSORI SCHOOL-FINGER LAKES",16,11,0,11
"2020-21","050100","AUBURN","131101996465","MILLBROOK SCHOOL",0,0,1,1
"2020-21","050100","AUBURN","420101185482","HOLY FAMILY SCHOOL",0,1,0,1
"2020-21","050100","AUBURN","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,1,1
"2020-21","050100","AUBURN","420411997121","MANLIUS-PEBBLE HILL SCHOOL",0,5,2,7
"2020-21","050100","AUBURN","560701856180","SENECA BIBLE BAPTIST ACADEMY",0,5,1,6
"2020-21","050100","AUBURN","560701859281","FINGER LAKES CHRISTIAN SCHOOL",0,7,4,11
"2020-21","050301","WEEDSPORT","050100996169","ST JOHN PAUL II ACADEMY OF AUBURN",0,1,0,1
"2020-21","050301","WEEDSPORT","050100999499","TYBURN ACAD-MARY IMMACULATE",0,1,7,8
"2020-21","050301","WEEDSPORT","420411997121","MANLIUS-PEBBLE HILL SCHOOL",0,0,2,2
"2020-21","050301","WEEDSPORT","420901805035","WORD OF LIFE CHRISTIAN ACADEMY",0,2,0,2
"2020-21","050301","WEEDSPORT","560701859281","FINGER LAKES CHRISTIAN SCHOOL",0,2,2,4
"2020-21","050401","CATO MERIDIAN","420101189405","BISHOP LUDDEN JUNIOR-SENIOR HIGH SCH",0,0,1,1
"2020-21","050401","CATO MERIDIAN","420303185499","ST MARGARET SCHOOL",0,1,0,1
"2020-21","050401","CATO MERIDIAN","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,1,1
"2020-21","050401","CATO MERIDIAN","420901185501","ST MARY'S ACADEMY",0,1,0,1
"2020-21","050701","SOUTHERN CAYUGA","050100996169","ST JOHN PAUL II ACADEMY OF AUBURN",0,0,1,1
"2020-21","050701","SOUTHERN CAYUGA","050100999499","TYBURN ACAD-MARY IMMACULATE",0,1,2,3
"2020-21","050701","SOUTHERN CAYUGA","050701999254","PEACHTOWN ELEMENTARY SCHOOL",0,12,0,12
"2020-21","050701","SOUTHERN CAYUGA","610301997954","COVENANT LOVE COMMUNITY SCHOOL",0,1,0,1
"2020-21","051101","PORT BYRON","050100996140","CREATIVE MINDS MONTESSORI SCHOOL",1,5,0,5
"2020-21","051101","PORT BYRON","050100996169","ST JOHN PAUL II ACADEMY OF AUBURN",0,1,0,1
"2020-21","051101","PORT BYRON","050100999499","TYBURN ACAD-MARY IMMACULATE",0,0,1,1
"2020-21","051101","PORT BYRON","051101658562","CONQUEST PAROCHIAL SCHOOL",0,21,7,28
"2020-21","051101","PORT BYRON","560701859281","FINGER LAKES CHRISTIAN SCHOOL",0,5,10,15
"2020-21","051301","MORAVIA","050100996140","CREATIVE MINDS MONTESSORI SCHOOL",0,2,0,2
"2020-21","051301","MORAVIA","050100999499","TYBURN ACAD-MARY IMMACULATE",0,0,1,1
"2020-21","051301","MORAVIA","050701999254","PEACHTOWN ELEMENTARY SCHOOL",0,2,0,2
"2020-21","051301","MORAVIA","110200808583","CORTLAND CHRISTIAN ACADEMY",0,10,11,21
"2020-21","051301","MORAVIA","610600998633","ELIZABETH ANN CLUNE MONTESSORI SCHOO",0,0,1,1
"2020-21","051901","UNION SPRINGS","050100996169","ST JOHN PAUL II ACADEMY OF AUBURN",0,4,1,5
"2020-21","051901","UNION SPRINGS","050100999499","TYBURN ACAD-MARY IMMACULATE",0,3,5,8
"2020-21","051901","UNION SPRINGS","050701999254","PEACHTOWN ELEMENTARY SCHOOL",1,4,0,4
"2020-21","051901","UNION SPRINGS","051901425832","UNION SPRINGS ACADEMY",0,0,8,8
"2020-21","051901","UNION SPRINGS","051901427119","FRONTENAC SDA SCHOOL",0,11,2,13
"2020-21","051901","UNION SPRINGS","560701859281","FINGER LAKES CHRISTIAN SCHOOL",0,2,1,3
"2020-21","060201","SOUTHWESTERN","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,11,6,17
"2020-21","060301","FREWSBURG","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,0,1,1
"2020-21","060401","CASSADAGA VALLEY","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,1,1,2
"2020-21","060401","CASSADAGA VALLEY","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",0,6,3,9
"2020-21","060401","CASSADAGA VALLEY","060800808602","CENTRAL CHRISTIAN ACADEMY",0,1,0,1
"2020-21","060401","CASSADAGA VALLEY","142801137104","QUEEN OF HEAVEN SCHOOL",0,0,1,1
"2020-21","060503","CHAUTAUQUA LAKE","051901425832","UNION SPRINGS ACADEMY",0,0,1,1
"2020-21","060503","CHAUTAUQUA LAKE","060503658575","BURDICK ROAD AMISH SCHOOL",0,18,5,23
"2020-21","060503","CHAUTAUQUA LAKE","060503659689","PLEASANT VIEW SCHOOL",0,18,5,23
"2020-21","060503","CHAUTAUQUA LAKE","060800808602","CENTRAL CHRISTIAN ACADEMY",1,0,0,0
"2020-21","060503","CHAUTAUQUA LAKE","140301997258","GOW SCHOOL (THE)",0,0,1,1
"2020-21","060601","PINE VALLEY","060601658556","FLAT IRON SCHOOL",0,24,4,28
"2020-21","060601","PINE VALLEY","060601659292","CALDWELL SCHOOL",0,19,6,25
"2020-21","060601","PINE VALLEY","060601659293","PINE VIEW SCHOOL",0,14,4,18
"2020-21","060601","PINE VALLEY","060601659294","DEER RUN SCHOOL",0,19,3,22
"2020-21","060601","PINE VALLEY","060601659295","PLEASANT VIEW SCHOOL",0,13,4,17
"2020-21","060601","PINE VALLEY","060601659296","LITTLE RUN SCHOOL",0,21,3,24
"2020-21","060601","PINE VALLEY","060601659297","CHERRY HILL SCHOOL",0,12,4,16
"2020-21","060601","PINE VALLEY","060601659681","WEST ROAD SCHOOL",0,16,2,18
"2020-21","060601","PINE VALLEY","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",1,3,2,5
"2020-21","060601","PINE VALLEY","140600136375","MT MERCY ACADEMY",0,0,1,1
"2020-21","060601","PINE VALLEY","141604136402","ST FRANCIS HIGH SCHOOL",0,0,1,1
"2020-21","060701","CLYMER","060701655117","MAPLE LANE SCHOOL",0,18,6,24
"2020-21","060701","CLYMER","060701656109","HIDDEN VALLEY SCHOOL",0,15,5,20
"2020-21","060701","CLYMER","060701659831","PINEVIEW SCHOOL",0,8,5,13
"2020-21","060701","CLYMER","060701659832","CLOVER HILL SCHOOL",0,15,3,18
"2020-21","060800","DUNKIRK","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",7,41,7,48
"2020-21","060800","DUNKIRK","060800808602","CENTRAL CHRISTIAN ACADEMY",1,10,2,12
"2020-21","060800","DUNKIRK","140600136375","MT MERCY ACADEMY",0,0,1,1
"2020-21","060800","DUNKIRK","140701996452","BAKER ACADEMY",0,1,0,1
"2020-21","061001","BEMUS POINT","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,1,1,2
"2020-21","061001","BEMUS POINT","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",0,1,0,1
"2020-21","061001","BEMUS POINT","060800808602","CENTRAL CHRISTIAN ACADEMY",1,0,0,0
"2020-21","061501","SILVER CREEK","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",1,6,3,9
"2020-21","061501","SILVER CREEK","060800808602","CENTRAL CHRISTIAN ACADEMY",0,1,2,3
"2020-21","061501","SILVER CREEK","140201997077","PARK SCHOOL OF BUFFALO",0,0,1,1
"2020-21","061501","SILVER CREEK","141601859990","OLD TIME BAPTIST ACADEMY",0,3,0,3
"2020-21","061503","FORESTVILLE","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",0,2,1,3
"2020-21","061503","FORESTVILLE","060800808602","CENTRAL CHRISTIAN ACADEMY",0,2,0,2
"2020-21","061503","FORESTVILLE","141604136402","ST FRANCIS HIGH SCHOOL",0,0,1,1
"2020-21","061601","PANAMA","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,5,0,5
"2020-21","061700","JAMESTOWN","060201858116","BETHEL BAPTIST CHRISTIAN ACADEMY",0,15,8,23
"2020-21","062201","FREDONIA","022001807067","HOUGHTON ACADEMY",0,0,2,2
"2020-21","062201","FREDONIA","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",3,53,7,60
"2020-21","062201","FREDONIA","060800808602","CENTRAL CHRISTIAN ACADEMY",7,22,2,24
"2020-21","062201","FREDONIA","140600136386","CANISIUS HIGH SCHOOL",0,0,1,1
"2020-21","062201","FREDONIA","140600137113","NARDIN ACADEMY-ELEMENTARY",0,1,0,1
"2020-21","062201","FREDONIA","140600996468","NICHOLS SCHOOL",0,0,2,2
"2020-21","062201","FREDONIA","141604136402","ST FRANCIS HIGH SCHOOL",0,0,3,3
"2020-21","062301","BROCTON","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",3,10,0,10
"2020-21","062301","BROCTON","060800808602","CENTRAL CHRISTIAN ACADEMY",1,3,0,3
"2020-21","062301","BROCTON","141604136402","ST FRANCIS HIGH SCHOOL",0,0,1,1
"2020-21","062301","BROCTON","142301136425","NATIVITY OF OUR LORD SCHOOL",0,2,0,2
"2020-21","062601","SHERMAN","062601658578","LAKE VIEW SCHOOL",0,21,6,27
"2020-21","062601","SHERMAN","062601658579","VALLEY VIEW AMISH SCHOOL",0,19,8,27
"2020-21","062601","SHERMAN","062601659163","CLEARVIEW SCHOOL",0,19,9,28
"2020-21","062901","WESTFIELD","060800139173","NORTHERN CHAUTAUQUA CATHOLIC SCHOOL",0,2,1,3
"2020-21","062901","WESTFIELD","060800808602","CENTRAL CHRISTIAN ACADEMY",0,1,0,1
"2020-21","062901","WESTFIELD","140600136375","MT MERCY ACADEMY",0,0,1,1
"2020-21","062901","WESTFIELD","141604136402","ST FRANCIS HIGH SCHOOL",0,0,1,1
"2020-21","070600","ELMIRA","070600166199","HOLY FAMILY ELEMENTARY SCHOOL",15,99,0,99
"2020-21","070600","ELMIRA","070600166568","NOTRE DAME HIGH SCHOOL",0,0,147,147
"2020-21","070600","ELMIRA","070901166200","ST MARY OUR MOTHER SCHOOL",3,28,0,28
"2020-21","070600","ELMIRA","070901806239","FOUNDATIONS CHRISTIAN SCHOOL",1,13,0,13
"2020-21","070600","ELMIRA","070901858020","TWIN TIERS CHRISTIAN ACADEMY",0,2,38,40
"2020-21","070600","ELMIRA","131101996465","MILLBROOK SCHOOL",0,0,1,1
"2020-21","070600","ELMIRA","151102996601","NORTHWOOD SCHOOL",0,0,1,1
"2020-21","070600","ELMIRA","571000166198","ALL SAINTS ACADEMY",1,5,0,5
"2020-21","070600","ELMIRA","571000808888","CORNING CHRISTIAN ACADEMY",1,2,3,5
"2020-21","070600","ELMIRA","571000996187","KING'S WAY",0,2,0,2
"2020-21","070600","ELMIRA","571000999992","ALT SCHOOL FOR MATH & SCIENCE",0,5,8,13
"2020-21","070901","HORSEHEADS","070600166199","HOLY FAMILY ELEMENTARY SCHOOL",0,3,0,3
"2020-21","070901","HORSEHEADS","070600166568","NOTRE DAME HIGH SCHOOL",0,0,30,30
"2020-21","070901","HORSEHEADS","070901166200","ST MARY OUR MOTHER SCHOOL",6,51,0,51
"2020-21","070901","HORSEHEADS","070901806239","FOUNDATIONS CHRISTIAN SCHOOL",0,12,0,12
"2020-21","070901","HORSEHEADS","070901858020","TWIN TIERS CHRISTIAN ACADEMY",0,6,28,34
"2020-21","070901","HORSEHEADS","070901999027","CHEMUNG VALLEY MONTESSORI SCHOOL",12,54,0,54
"2020-21","070901","HORSEHEADS","571000166198","ALL SAINTS ACADEMY",1,11,0,11
"2020-21","070901","HORSEHEADS","571000808888","CORNING CHRISTIAN ACADEMY",3,7,2,9
"2020-21","070901","HORSEHEADS","571000809093","HOPE CHRISTIAN ACADEMY",0,5,3,8
"2020-21","070901","HORSEHEADS","571000996187","KING'S WAY",0,2,0,2
"2020-21","070901","HORSEHEADS","571000999992","ALT SCHOOL FOR MATH & SCIENCE",0,6,16,22
"2020-21","070902","ELMIRA HEIGHTS","070600166199","HOLY FAMILY ELEMENTARY SCHOOL",0,1,0,1
"2020-21","070902","ELMIRA HEIGHTS","070600166568","NOTRE DAME HIGH SCHOOL",0,0,5,5
"2020-21","070902","ELMIRA HEIGHTS","070901166200","ST MARY OUR MOTHER SCHOOL",1,9,0,9
"2020-21","070902","ELMIRA HEIGHTS","070901806239","FOUNDATIONS CHRISTIAN SCHOOL",0,2,0,2
"2020-21","070902","ELMIRA HEIGHTS","070901858020","TWIN TIERS CHRISTIAN ACADEMY",0,0,2,2
"2020-21","070902","ELMIRA HEIGHTS","571000999992","ALT SCHOOL FOR MATH & SCIENCE",0,0,2,2
"2020-21","070902","ELMIRA HEIGHTS","610600995513","ITHACA WALDORF SCHOOL",1,0,0,0
"2020-21","080201","BAINBRIDGE GUILFRD","081200185526","HOLY FAMILY SCHOOL",0,2,0,2
"2020-21","080201","BAINBRIDGE GUILFRD","081200808719","VALLEY HEIGHTS CHRISTIAN ACADEMY",0,0,1,1
"2020-21","080601","GREENE","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,1,1
"2020-21","080601","GREENE","031502185486","ST JAMES SCHOOL",0,2,0,2
"2020-21","080601","GREENE","310300515862","TRINITY SCHOOL",0,0,1,1
"2020-21","081003","UNADILLA VALLEY","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,2,2
"2020-21","081003","UNADILLA VALLEY","081200185526","HOLY FAMILY SCHOOL",0,3,0,3
"2020-21","081003","UNADILLA VALLEY","081200808719","VALLEY HEIGHTS CHRISTIAN ACADEMY",0,2,1,3
"2020-21","081200","NORWICH","081200185526","HOLY FAMILY SCHOOL",9,58,0,58
"2020-21","081200","NORWICH","081200808719","VALLEY HEIGHTS CHRISTIAN ACADEMY",1,19,7,26
"2020-21","081200","NORWICH","151102996601","NORTHWOOD SCHOOL",0,0,1,1
"2020-21","081200","NORWICH","331700207384","BETH RIVKAH HIGH SCHOOL",0,0,1,1
"2020-21","081401","GRGETWN-SO OTSELIC","081200185526","HOLY FAMILY SCHOOL",0,4,0,4
"2020-21","081401","GRGETWN-SO OTSELIC","250701808879","NEW LIFE CHRISTIAN SCHOOL",0,0,3,3
"2020-21","081401","GRGETWN-SO OTSELIC","420401189442","BISHOP GRIMES JUNIOR-SENIOR HIGH SCH",0,0,2,2
"2020-21","081501","OXFORD","030200185471","SETON CATHOLIC CENTRAL JR/SR HIGH",0,0,2,2
"2020-21","081501","OXFORD","081200185526","HOLY FAMILY SCHOOL",1,7,0,7
"2020-21","081501","OXFORD","081200808719","VALLEY HEIGHTS CHRISTIAN ACADEMY",1,2,0,2
"2020-21","081501","OXFORD","491700997083","EMMA WILLARD SCHOOL",0,0,1,1
"2020-21","082001","SHERBURNE EARLVL","081200185526","HOLY FAMILY SCHOOL",1,9,0,9
"2020-21","082001","SHERBURNE EARLVL","081200808719","VALLEY HEIGHTS CHRISTIAN ACADEMY",1,5,1,6
"2020-21","082001","SHERBURNE EARLVL","250701808879","NEW LIFE CHRISTIAN SCHOOL",1,4,4,8
"2020-21","090201","AUSABLE VALLEY","090201806219","ADIRONDACK CHRISTIAN SCHOOL",0,6,10,16
"2020-21","090201","AUSABLE VALLEY","091101159175","SETON CATHOLIC SCHOOL",0,2,4,6
"2020-21","090201","AUSABLE VALLEY","151102155008","ST AGNES PAROCHIAL SCHOOL",1,0,0,0
"2020-21","090201","AUSABLE VALLEY","151102996601","NORTHWOOD SCHOOL",0,0,4,4
"2020-21","090301","BEEKMANTOWN","091101159175","SETON CATHOLIC SCHOOL",2,22,17,39
"2020-21","090301","BEEKMANTOWN","091101858426","LAKE SHORE CHRISTIAN SCHOOL",0,1,4,5
"2020-21","090301","BEEKMANTOWN","151102996601","NORTHWOOD SCHOOL",0,0,3,3
"2020-21","090501","NORTHEASTRN CLNTON","091101159175","SETON CATHOLIC SCHOOL",0,1,5,6
"2020-21","090501","NORTHEASTRN CLNTON","091101858426","LAKE SHORE CHRISTIAN SCHOOL",0,1,2,3
"2020-21","090601","CHAZY","091101858426","LAKE SHORE CHRISTIAN SCHOOL",0,1,4,5
"2020-21","090901","NORTHRN ADIRONDACK","091101159175","SETON CATHOLIC SCHOOL",0,4,4,8
"2020-21","091101","PERU","090201806219","ADIRONDACK CHRISTIAN SCHOOL",0,5,4,9
"2020-21","091101","PERU","091101159175","SETON CATHOLIC SCHOOL",1,26,23,49
"2020-21","091101","PERU","091101858426","LAKE SHORE CHRISTIAN SCHOOL",0,3,4,7
"2020-21","091101","PERU","151701996167","LAKESIDE SCHOOL",1,0,0,0
"2020-21","091200","PLATTSBURGH","091101159175","SETON CATHOLIC SCHOOL",1,47,22,69
"2020-21","091200","PLATTSBURGH","091101858426","LAKE SHORE CHRISTIAN SCHOOL",0,1,1,2
"2020-21","091200","PLATTSBURGH","101601996549","DARROW SCHOOL",0,0,1,1
"2020-21","091200","PLATTSBURGH","151102996601","NORTHWOOD SCHOOL",0,0,1,1
"2020-21","091402","SARANAC","091101159175","SETON CATHOLIC SCHOOL",1,14,6,20
